// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 1 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet restore  /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in C:\Users\ujayn\Source\Repos\RestClientInvest\RestClientInvest\bin\Release\netcoreapp3.1\2f2fb233-5b6b-4444-8ee6-7bff9dd6c41f
// command took 1.32s and exited with 0
// start dotnet build -c Release  --no-restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in C:\Users\ujayn\Source\Repos\RestClientInvest\RestClientInvest\bin\Release\netcoreapp3.1\2f2fb233-5b6b-4444-8ee6-7bff9dd6c41f
// command took 1.87s and exited with 0
// ***** Done, took 00:00:03 (3.35 sec)   *****
// Found 1 benchmarks:
//   Request.MainRequest: DefaultJob

// **************************
// Benchmark: Request.MainRequest: DefaultJob
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "2f2fb233-5b6b-4444-8ee6-7bff9dd6c41f.dll" --benchmarkName "RestClientInvest.Request.MainRequest" --job "Default" --benchmarkId 0 in C:\Users\ujayn\Source\Repos\RestClientInvest\RestClientInvest\bin\Release\netcoreapp3.1\2f2fb233-5b6b-4444-8ee6-7bff9dd6c41f\bin\Release\netcoreapp3.1
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.1.0 (CoreCLR 4.700.19.56402, CoreFX 4.700.19.56404), X64 RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

OverheadJitting  1: 1 op, 240500.00 ns, 240.5000 us/op
a[517] assigned
a[766] assigned
a[600] assigned
a[942] assigned
a[434] assigned
a[269] assigned
a[186] assigned
a[102] assigned
a[45] assigned
a[849] assigned
a[684] assigned
a[31] assigned
a[351] assigned
a[518] assigned
a[767] assigned
a[601] assigned
a[943] assigned
a[187] assigned
a[270] assigned
a[435] assigned
a[103] assigned
a[46] assigned
a[32] assigned
a[352] assigned
a[850] assigned
a[519] assigned
a[685] assigned
a[768] assigned
a[602] assigned
a[944] assigned
a[188] assigned
a[271] assigned
a[436] assigned
a[33] assigned
a[104] assigned
a[47] assigned
a[353] assigned
a[851] assigned
a[520] assigned
a[686] assigned
a[945] assigned
a[769] assigned
a[272] assigned
a[189] assigned
a[437] assigned
a[34] assigned
a[48] assigned
a[105] assigned
a[354] assigned
a[852] assigned
a[603] assigned
a[521] assigned
a[687] assigned
a[946] assigned
a[770] assigned
a[273] assigned
a[190] assigned
a[438] assigned
a[35] assigned
a[49] assigned
a[106] assigned
a[688] assigned
a[355] assigned
a[604] assigned
a[522] assigned
a[853] assigned
a[191] assigned
a[771] assigned
a[274] assigned
a[439] assigned
a[36] assigned
a[947] assigned
a[107] assigned
a[50] assigned
a[689] assigned
a[605] assigned
a[523] assigned
a[356] assigned
a[854] assigned
a[275] assigned
a[37] assigned
a[440] assigned
a[51] assigned
a[192] assigned
a[108] assigned
a[772] assigned
a[948] assigned
a[690] assigned
a[606] assigned
a[524] assigned
a[357] assigned
a[855] assigned
a[441] assigned
a[276] assigned
a[109] assigned
a[52] assigned
a[38] assigned
a[193] assigned
a[949] assigned
a[773] assigned
a[691] assigned
a[607] assigned
a[525] assigned
a[358] assigned
a[856] assigned
a[53] assigned
a[110] assigned
a[39] assigned
a[277] assigned
a[194] assigned
a[442] assigned
a[774] assigned
a[950] assigned
a[608] assigned
a[692] assigned
a[526] assigned
a[359] assigned
a[857] assigned
a[278] assigned
a[443] assigned
a[111] assigned
a[54] assigned
a[195] assigned
a[951] assigned
a[609] assigned
a[775] assigned
a[693] assigned
a[56] assigned
a[527] assigned
a[360] assigned
a[858] assigned
a[196] assigned
a[444] assigned
a[55] assigned
a[279] assigned
a[112] assigned
a[610] assigned
a[776] assigned
a[952] assigned
a[57] assigned
a[528] assigned
a[694] assigned
a[361] assigned
a[859] assigned
a[280] assigned
a[197] assigned
a[445] assigned
a[72] assigned
a[113] assigned
a[777] assigned
a[611] assigned
a[58] assigned
a[529] assigned
a[695] assigned
a[953] assigned
a[362] assigned
a[860] assigned
a[281] assigned
a[198] assigned
a[73] assigned
a[114] assigned
a[446] assigned
a[612] assigned
a[954] assigned
a[696] assigned
a[59] assigned
a[530] assigned
a[778] assigned
a[363] assigned
a[282] assigned
a[115] assigned
a[861] assigned
a[199] assigned
a[74] assigned
a[447] assigned
a[60] assigned
a[613] assigned
a[697] assigned
a[531] assigned
a[955] assigned
a[779] assigned
a[364] assigned
a[116] assigned
a[283] assigned
a[75] assigned
a[448] assigned
a[200] assigned
a[614] assigned
a[532] assigned
a[698] assigned
a[61] assigned
a[862] assigned
a[956] assigned
a[780] assigned
a[365] assigned
a[201] assigned
a[117] assigned
a[76] assigned
a[699] assigned
a[533] assigned
a[62] assigned
a[615] assigned
a[449] assigned
a[284] assigned
a[957] assigned
a[366] assigned
a[781] assigned
a[863] assigned
a[118] assigned
a[77] assigned
a[202] assigned
a[534] assigned
a[700] assigned
a[285] assigned
a[63] assigned
a[450] assigned
a[616] assigned
a[958] assigned
a[782] assigned
a[367] assigned
a[864] assigned
a[78] assigned
a[119] assigned
a[535] assigned
a[203] assigned
a[701] assigned
a[451] assigned
a[959] assigned
a[64] assigned
a[617] assigned
a[286] assigned
a[368] assigned
a[783] assigned
a[865] assigned
a[79] assigned
a[204] assigned
a[120] assigned
a[536] assigned
a[702] assigned
a[65] assigned
a[452] assigned
a[960] assigned
a[369] assigned
a[866] assigned
a[287] assigned
a[618] assigned
a[784] assigned
a[80] assigned
a[121] assigned
a[537] assigned
a[205] assigned
a[66] assigned
a[703] assigned
a[453] assigned
a[961] assigned
a[370] assigned
a[867] assigned
a[619] assigned
a[288] assigned
a[785] assigned
a[122] assigned
a[206] assigned
a[67] assigned
a[81] assigned
a[538] assigned
a[454] assigned
a[704] assigned
a[371] assigned
a[962] assigned
a[289] assigned
a[620] assigned
a[786] assigned
a[868] assigned
a[123] assigned
a[207] assigned
a[82] assigned
a[68] assigned
a[539] assigned
a[455] assigned
a[705] assigned
a[372] assigned
a[290] assigned
a[621] assigned
a[963] assigned
a[869] assigned
a[787] assigned
a[124] assigned
a[69] assigned
a[208] assigned
a[130] assigned
a[706] assigned
a[540] assigned
a[456] assigned
a[622] assigned
a[291] assigned
a[964] assigned
a[870] assigned
a[373] assigned
a[788] assigned
a[125] assigned
a[131] assigned
a[70] assigned
a[209] assigned
a[541] assigned
a[707] assigned
a[457] assigned
a[623] assigned
a[292] assigned
a[374] assigned
a[965] assigned
a[789] assigned
a[871] assigned
a[71] assigned
a[132] assigned
a[126] assigned
a[210] assigned
a[542] assigned
a[458] assigned
a[624] assigned
a[708] assigned
a[293] assigned
a[375] assigned
a[966] assigned
a[872] assigned
a[790] assigned
a[459] assigned
a[211] assigned
a[625] assigned
a[133] assigned
a[127] assigned
a[376] assigned
a[543] assigned
a[294] assigned
a[709] assigned
a[791] assigned
a[967] assigned
a[873] assigned
a[146] assigned
a[212] assigned
a[134] assigned
a[544] assigned
a[128] assigned
a[295] assigned
a[626] assigned
a[377] assigned
a[710] assigned
a[460] assigned
a[874] assigned
a[792] assigned
a[968] assigned
a[162] assigned
a[213] assigned
a[545] assigned
a[135] assigned
a[296] assigned
a[129] assigned
a[627] assigned
a[378] assigned
a[711] assigned
a[461] assigned
a[875] assigned
a[969] assigned
a[793] assigned
a[163] assigned
a[214] assigned
a[546] assigned
a[136] assigned
a[297] assigned
a[165] assigned
a[628] assigned
a[379] assigned
a[712] assigned
a[462] assigned
a[794] assigned
a[970] assigned
a[876] assigned
a[164] assigned
a[215] assigned
a[137] assigned
a[547] assigned
a[229] assigned
a[298] assigned
a[629] assigned
a[380] assigned
a[713] assigned
a[463] assigned
a[795] assigned
a[971] assigned
a[877] assigned
a[1] assigned
a[138] assigned
a[245] assigned
a[216] assigned
a[299] assigned
a[548] assigned
a[630] assigned
a[381] assigned
a[230] assigned
a[464] assigned
a[714] assigned
a[972] assigned
a[878] assigned
a[796] assigned
a[312] assigned
a[217] assigned
a[139] assigned
a[246] assigned
a[300] assigned
a[549] assigned
a[231] assigned
a[382] assigned
a[631] assigned
a[465] assigned
a[715] assigned
a[973] assigned
a[879] assigned
a[797] assigned
a[313] assigned
a[247] assigned
a[218] assigned
a[140] assigned
a[550] assigned
a[301] assigned
a[632] assigned
a[383] assigned
a[232] assigned
a[466] assigned
a[716] assigned
a[974] assigned
a[880] assigned
a[798] assigned
a[314] assigned
a[141] assigned
a[248] assigned
a[219] assigned
a[302] assigned
a[551] assigned
a[384] assigned
a[633] assigned
a[233] assigned
a[467] assigned
a[717] assigned
a[881] assigned
a[799] assigned
a[975] assigned
a[315] assigned
a[318] assigned
a[220] assigned
a[142] assigned
a[303] assigned
a[552] assigned
a[385] assigned
a[634] assigned
a[234] assigned
a[468] assigned
a[718] assigned
a[976] assigned
a[800] assigned
a[882] assigned
a[316] assigned
a[221] assigned
a[143] assigned
a[319] assigned
a[304] assigned
a[553] assigned
a[386] assigned
a[635] assigned
a[235] assigned
a[469] assigned
a[719] assigned
a[801] assigned
a[977] assigned
a[883] assigned
a[317] assigned
a[144] assigned
a[222] assigned
a[320] assigned
a[305] assigned
a[554] assigned
a[636] assigned
a[387] assigned
a[236] assigned
a[470] assigned
a[720] assigned
a[802] assigned
a[978] assigned
a[326] assigned
a[884] assigned
a[321] assigned
a[223] assigned
a[306] assigned
a[145] assigned
a[637] assigned
a[388] assigned
a[471] assigned
a[237] assigned
a[555] assigned
a[721] assigned
a[803] assigned
a[327] assigned
a[979] assigned
a[885] assigned
a[395] assigned
a[307] assigned
a[322] assigned
a[638] assigned
a[224] assigned
a[238] assigned
a[722] assigned
a[389] assigned
a[472] assigned
a[556] assigned
a[804] assigned
a[328] assigned
a[886] assigned
a[980] assigned
a[323] assigned
a[225] assigned
a[308] assigned
a[396] assigned
a[390] assigned
a[639] assigned
a[723] assigned
a[473] assigned
a[239] assigned
a[557] assigned
a[805] assigned
a[329] assigned
a[981] assigned
a[887] assigned
a[309] assigned
a[391] assigned
a[640] assigned
a[226] assigned
a[240] assigned
a[474] assigned
a[397] assigned
a[324] assigned
a[558] assigned
a[724] assigned
a[806] assigned
a[330] assigned
a[982] assigned
a[888] assigned
a[227] assigned
a[310] assigned
a[475] assigned
a[392] assigned
a[641] assigned
a[241] assigned
a[325] assigned
a[398] assigned
a[559] assigned
a[725] assigned
a[983] assigned
a[807] assigned
a[331] assigned
a[889] assigned
a[242] assigned
a[393] assigned
a[228] assigned
a[642] assigned
a[311] assigned
a[560] assigned
a[726] assigned
a[476] assigned
a[399] assigned
a[478] assigned
a[411] assigned
a[808] assigned
a[984] assigned
a[890] assigned
a[394] assigned
a[643] assigned
a[494] assigned
a[243] assigned
a[561] assigned
a[477] assigned
a[727] assigned
a[577] assigned
a[400] assigned
a[479] assigned
a[891] assigned
a[809] assigned
a[412] assigned
a[985] assigned
a[244] assigned
a[495] assigned
a[644] assigned
a[660] assigned
a[728] assigned
a[743] assigned
a[562] assigned
a[401] assigned
a[578] assigned
a[480] assigned
a[810] assigned
a[892] assigned
a[986] assigned
a[413] assigned
a[496] assigned
a[826] assigned
a[645] assigned
a[563] assigned
a[661] assigned
a[729] assigned
a[402] assigned
a[579] assigned
a[744] assigned
a[481] assigned
a[811] assigned
a[893] assigned
a[414] assigned
a[987] assigned
a[497] assigned
a[827] assigned
a[564] assigned
a[646] assigned
a[403] assigned
a[730] assigned
a[662] assigned
a[580] assigned
a[745] assigned
a[482] assigned
a[812] assigned
a[894] assigned
a[909] assigned
a[988] assigned
a[992] assigned
a[828] assigned
a[731] assigned
a[565] assigned
a[404] assigned
a[647] assigned
a[663] assigned
a[746] assigned
a[483] assigned
a[813] assigned
a[910] assigned
a[895] assigned
a[989] assigned
a[993] assigned
a[829] assigned
a[648] assigned
a[405] assigned
a[566] assigned
a[732] assigned
a[484] assigned
a[911] assigned
a[814] assigned
a[896] assigned
a[990] assigned
a[994] assigned
a[733] assigned
a[406] assigned
a[567] assigned
a[649] assigned
a[485] assigned
a[815] assigned
a[912] assigned
a[991] assigned
a[897] assigned
a[734] assigned
a[995] assigned
a[407] assigned
a[650] assigned
a[147] assigned
a[568] assigned
a[486] assigned
a[816] assigned
a[898] assigned
a[735] assigned
a[408] assigned
a[569] assigned
a[148] assigned
a[651] assigned
a[817] assigned
a[487] assigned
a[899] assigned
a[409] assigned
a[736] assigned
a[652] assigned
a[149] assigned
a[570] assigned
a[818] assigned
a[488] assigned
a[900] assigned
a[410] assigned
a[737] assigned
a[653] assigned
a[571] assigned
a[819] assigned
a[150] assigned
a[489] assigned
a[901] assigned
a[738] assigned
a[654] assigned
a[572] assigned
a[151] assigned
a[820] assigned
a[490] assigned
a[902] assigned
a[739] assigned
a[655] assigned
a[152] assigned
a[821] assigned
a[573] assigned
a[491] assigned
a[903] assigned
a[740] assigned
a[656] assigned
a[153] assigned
a[822] assigned
a[574] assigned
a[492] assigned
a[904] assigned
a[741] assigned
a[154] assigned
a[657] assigned
a[575] assigned
a[823] assigned
a[493] assigned
a[905] assigned
a[742] assigned
a[155] assigned
a[576] assigned
a[658] assigned
a[824] assigned
a[906] assigned
a[156] assigned
a[659] assigned
a[825] assigned
a[907] assigned
a[157] assigned
a[908] assigned
a[158] assigned
a[159] assigned
a[160] assigned
a[161] assigned
WorkloadJitting  1: 1 op, 7776872300.00 ns, 7.7769 s/op

b[1] assigned
b[249] assigned
b[83] assigned
b[498] assigned
b[747] assigned
b[664] assigned
b[415] assigned
b[0] assigned
b[581] assigned
b[913] assigned
b[996] assigned
b[166] assigned
b[332] assigned
b[830] assigned
b[84] assigned
b[250] assigned
b[2] assigned
b[748] assigned
b[416] assigned
b[4] assigned
b[665] assigned
b[499] assigned
b[997] assigned
b[582] assigned
b[167] assigned
b[333] assigned
b[914] assigned
b[831] assigned
b[85] assigned
b[3] assigned
b[251] assigned
b[5] assigned
b[417] assigned
b[666] assigned
b[749] assigned
b[500] assigned
b[583] assigned
b[998] assigned
b[832] assigned
b[915] assigned
b[334] assigned
b[168] assigned
b[86] assigned
b[6] assigned
b[252] assigned
b[10] assigned
b[501] assigned
b[667] assigned
b[750] assigned
b[418] assigned
b[584] assigned
b[999] assigned
b[169] assigned
b[335] assigned
b[916] assigned
b[833] assigned
b[87] assigned
b[7] assigned
b[253] assigned
b[11] assigned
b[419] assigned
b[668] assigned
b[502] assigned
b[14] assigned
b[751] assigned
b[585] assigned
b[917] assigned
b[834] assigned
b[170] assigned
b[336] assigned
b[88] assigned
b[8] assigned
b[254] assigned
b[420] assigned
b[12] assigned
b[669] assigned
b[15] assigned
b[503] assigned
b[586] assigned
b[752] assigned
b[835] assigned
b[918] assigned
b[337] assigned
b[171] assigned
b[89] assigned
b[9] assigned
b[255] assigned
b[421] assigned
b[13] assigned
b[670] assigned
b[504] assigned
b[16] assigned
b[587] assigned
b[753] assigned
b[836] assigned
b[919] assigned
b[172] assigned
b[338] assigned
b[90] assigned
b[22] assigned
b[256] assigned
b[30] assigned
b[422] assigned
b[671] assigned
b[17] assigned
b[588] assigned
b[505] assigned
b[754] assigned
b[920] assigned
b[837] assigned
b[173] assigned
b[339] assigned
b[257] assigned
b[91] assigned
b[23] assigned
b[31] assigned
b[423] assigned
b[672] assigned
b[506] assigned
b[589] assigned
b[18] assigned
b[755] assigned
b[340] assigned
b[174] assigned
b[921] assigned
b[838] assigned
b[24] assigned
b[92] assigned
b[258] assigned
b[32] assigned
b[507] assigned
b[673] assigned
b[424] assigned
b[590] assigned
b[19] assigned
b[756] assigned
b[175] assigned
b[922] assigned
b[839] assigned
b[341] assigned
b[25] assigned
b[33] assigned
b[93] assigned
b[259] assigned
b[508] assigned
b[674] assigned
b[425] assigned
b[20] assigned
b[591] assigned
b[757] assigned
b[923] assigned
b[176] assigned
b[342] assigned
b[840] assigned
b[26] assigned
b[34] assigned
b[94] assigned
b[260] assigned
b[509] assigned
b[426] assigned
b[675] assigned
b[21] assigned
b[592] assigned
b[924] assigned
b[177] assigned
b[758] assigned
b[343] assigned
b[841] assigned
b[35] assigned
b[27] assigned
b[261] assigned
b[95] assigned
b[427] assigned
b[676] assigned
b[510] assigned
b[38] assigned
b[593] assigned
b[344] assigned
b[759] assigned
b[925] assigned
b[178] assigned
b[842] assigned
b[28] assigned
b[36] assigned
b[428] assigned
b[96] assigned
b[262] assigned
b[511] assigned
b[677] assigned
b[39] assigned
b[594] assigned
b[345] assigned
b[760] assigned
b[179] assigned
b[843] assigned
b[926] assigned
b[29] assigned
b[37] assigned
b[97] assigned
b[429] assigned
b[40] assigned
b[512] assigned
b[263] assigned
b[678] assigned
b[346] assigned
b[595] assigned
b[761] assigned
b[180] assigned
b[844] assigned
b[927] assigned
b[54] assigned
b[98] assigned
b[70] assigned
b[430] assigned
b[41] assigned
b[513] assigned
b[679] assigned
b[347] assigned
b[596] assigned
b[762] assigned
b[181] assigned
b[845] assigned
b[928] assigned
b[55] assigned
b[71] assigned
b[431] assigned
b[99] assigned
b[42] assigned
b[680] assigned
b[514] assigned
b[348] assigned
b[597] assigned
b[763] assigned
b[182] assigned
b[846] assigned
b[929] assigned
b[56] assigned
b[432] assigned
b[72] assigned
b[100] assigned
b[43] assigned
b[349] assigned
b[598] assigned
b[681] assigned
b[764] assigned
b[515] assigned
b[183] assigned
b[57] assigned
b[847] assigned
b[930] assigned
b[101] assigned
b[433] assigned
b[73] assigned
b[44] assigned
b[350] assigned
b[682] assigned
b[599] assigned
b[516] assigned
b[765] assigned
b[184] assigned
b[848] assigned
b[58] assigned
b[931] assigned
b[102] assigned
b[434] assigned
b[74] assigned
b[45] assigned
b[351] assigned
b[683] assigned
b[766] assigned
b[600] assigned
b[517] assigned
b[185] assigned
b[59] assigned
b[849] assigned
b[435] assigned
b[75] assigned
b[932] assigned
b[352] assigned
b[46] assigned
b[684] assigned
b[518] assigned
b[186] assigned
b[601] assigned
b[767] assigned
b[60] assigned
b[850] assigned
b[76] assigned
b[436] assigned
b[933] assigned
b[353] assigned
b[47] assigned
b[685] assigned
b[768] assigned
b[519] assigned
b[187] assigned
b[602] assigned
b[61] assigned
b[851] assigned
b[48] assigned
b[354] assigned
b[77] assigned
b[437] assigned
b[934] assigned
b[520] assigned
b[603] assigned
b[188] assigned
b[686] assigned
b[852] assigned
b[49] assigned
b[78] assigned
b[355] assigned
b[438] assigned
b[935] assigned
b[189] assigned
b[604] assigned
b[521] assigned
b[687] assigned
b[853] assigned
b[50] assigned
b[79] assigned
b[936] assigned
b[439] assigned
b[190] assigned
b[522] assigned
b[688] assigned
b[605] assigned
b[854] assigned
b[80] assigned
b[51] assigned
b[440] assigned
b[937] assigned
b[191] assigned
// Wrong assembly binding redirects for System.Net.Http.resources, Version=4.2.2.0, Culture=en-US, PublicKeyToken=b03f5f7f11d50a3a.
// Wrong assembly binding redirects for System.Net.Http.resources, Version=4.2.2.0, Culture=en, PublicKeyToken=b03f5f7f11d50a3a.

b[606] assigned
b[523] assigned
b[689] assigned
System.Reflection.TargetInvocationException: Exception has been thrown by the target of an invocation.
 ---> System.InvalidOperationException: This instance has already started one or more requests. Properties can only be modified before sending the first request.
   at System.Net.Http.HttpClient.CheckDisposedOrStarted()
   at System.Net.Http.HttpClient.set_BaseAddress(Uri value)
   at RestClientInvest.Request.MainRequest() in C:\Users\ujayn\Source\Repos\RestClientInvest\RestClientInvest\Request.cs:line 32
   at BenchmarkDotNet.Autogenerated.Runnable_0.WorkloadActionNoUnroll(Int64 invokeCount) in C:\Users\ujayn\Source\Repos\RestClientInvest\RestClientInvest\bin\Release\netcoreapp3.1\2f2fb233-5b6b-4444-8ee6-7bff9dd6c41f\2f2fb233-5b6b-4444-8ee6-7bff9dd6c41f.notcs:line 746
   at BenchmarkDotNet.Engines.Engine.RunIteration(IterationData data)
   at BenchmarkDotNet.Engines.EngineStage.RunIteration(IterationMode mode, IterationStage stage, Int32 index, Int64 invokeCount, Int32 unrollFactor)
   at BenchmarkDotNet.Engines.EngineStage.Run(IStoppingCriteria criteria, Int64 invokeCount, IterationMode mode, IterationStage stage, Int32 unrollFactor)
   at BenchmarkDotNet.Engines.EngineWarmupStage.Run(Int64 invokeCount, IterationMode iterationMode, Int32 unrollFactor, RunStrategy runStrategy)
   at BenchmarkDotNet.Engines.EngineWarmupStage.RunWorkload(Int64 invokeCount, Int32 unrollFactor, RunStrategy runStrategy)
   at BenchmarkDotNet.Engines.Engine.Run()
   at BenchmarkDotNet.Autogenerated.Runnable_0.Run(IHost host, String benchmarkName) in C:\Users\ujayn\Source\Repos\RestClientInvest\RestClientInvest\bin\Release\netcoreapp3.1\2f2fb233-5b6b-4444-8ee6-7bff9dd6c41f\2f2fb233-5b6b-4444-8ee6-7bff9dd6c41f.notcs:line 167
   --- End of inner exception stack trace ---
   at System.RuntimeMethodHandle.InvokeMethod(Object target, Object[] arguments, Signature sig, Boolean constructor, Boolean wrapExceptions)
   at System.Reflection.RuntimeMethodInfo.Invoke(Object obj, BindingFlags invokeAttr, Binder binder, Object[] parameters, CultureInfo culture)
   at System.Reflection.MethodBase.Invoke(Object obj, Object[] parameters)
   at BenchmarkDotNet.Autogenerated.UniqueProgramName.AfterAssemblyLoadingAttached(String[] args) in C:\Users\ujayn\Source\Repos\RestClientInvest\RestClientInvest\bin\Release\netcoreapp3.1\2f2fb233-5b6b-4444-8ee6-7bff9dd6c41f\2f2fb233-5b6b-4444-8ee6-7bff9dd6c41f.notcs:line 48
// AfterAll
b[52] assigned
b[855] assigned
b[81] assigned
b[441] assigned
ExitCode != 0
// Benchmark Process 38760 has exited with code -1
No more Benchmark runs will be launched as NO measurements were obtained from the previous run!


// ***** BenchmarkRunner: Finish  *****

// * Export *
  BenchmarkDotNet.Artifacts\results\RestClientInvest.Request-report.csv
  BenchmarkDotNet.Artifacts\results\RestClientInvest.Request-report-github.md
  BenchmarkDotNet.Artifacts\results\RestClientInvest.Request-report.html

// * Detailed results *
Request.MainRequest: DefaultJob
Runtime = ; GC = 
There are not any results runs

// * Summary *

